LEGACY_REGION	REGION	COUNTRY	REGION_TXT_GBL	REGION_TXT_LCL	DI_TIMESTAMP										
R	R	FJ	Rotuma	Rotuma	2018.06.19 05:33:47										
R	R	VE	Sucre	Sucre	2018.06.19 05:33:47										
RA	RA	IT	Ravenna	Ravenna	2018.06.19 05:33:47										
RA	RA	QA	Al Rayyan	Al Rayyan	2018.06.19 05:33:47										
RA	RA	SY	Ar-Raqqah	Ar-Raqqah	2018.06.19 05:33:47										
RA	RA	TJ	Districts Rep. Adm.	Rep.-Adm.-Distrikte	2018.06.19 05:33:47										
RA	RA	YE	Raymah	Raymah	2018.06.19 05:33:47										
RB	RB	CV	Ribeira Brava	Ribeira Brava	2018.06.19 05:33:47										
RBH	RBH	PS	Ramallah	Ramallah	2018.06.19 05:33:47										
RC	RC	BS	Rum Cay	Rum Cay	2018.06.19 05:33:47										
RC	RC	IT	Reggio Calabria	Reggio Calabria	2018.06.19 05:33:47										
RCC	RCC	GB	Redcar and Cleveland	Redcar and Cleveland	2018.06.19 05:33:47										
RCH	RCH	GB	Rochdale	Rochdale	2018.06.19 05:33:47										
RCT	RCT	GB	Rhondda, Cynon, Taff	Rhondda, Cynon, Taff	2018.06.19 05:33:47										
RD	RD	LU	Redingen	Redingen	2018.06.19 05:33:47										
RD	RD	SY	Rif Dimashq	Rif Dimaschq	2018.06.19 05:33:47										
RDB	RDB	GB	Redbridge	Redbridge	2018.06.19 05:33:47										
RDG	RDG	GB	Reading	Reading	2018.06.19 05:33:47										
RE	RE	GT	Retalhuleu	Retalhuleu	2018.06.19 05:33:47										
RE	RE	IT	Reggio Emilia	Reggio Emilia	2018.06.19 05:33:47										
RE	RE	MD	Rezina	Rezina	2018.06.19 05:33:47										
REZ	REZ	LV	Rēzekne	Rezekne	2018.06.19 05:33:47										
RFH	RFH	PS	Rafah	Rafah	2018.06.19 05:33:47										
RFW	RFW	GB	Renfrewshire	Renfrewshire	2018.06.19 05:33:47										
RG	RG	CV	Ribeira Grande	Ribeira Grande	2018.06.19 05:33:47										
RG	RG	IT	Ragusa	Ragusa	2018.06.19 05:33:47										
RG	RG	LR	River Gee	River Gee County	2018.06.19 05:33:47										
RI	RI	BS	Ragged Island	Ragged Island	2018.06.19 05:33:47										
RI	RI	ID	Riau	Riau	2018.06.19 05:33:47										
RI	RI	IT	Rieti	Rieti	2018.06.19 05:33:47										
RI	RI	LR	River Cess	River Cess County	2018.06.19 05:33:47										
RI	RI	MD	Rîşcani	Riscani	2018.06.19 05:33:47										
RI	RI	NG	Rivers	Rivers	2018.06.19 05:33:47										
RI	RI	NI	Rivas	Rivas	2018.06.19 05:33:47										
RI	RI	US	Rhode Island	Rhode Island	2018.06.19 05:33:47										
RIC	RIC	GB	Richmond upon Thames	Richmond upon Thames	2018.06.19 05:33:47										
RIX	RIX	LV	Rīga	Riga	2018.06.19 05:33:47										
RJ	RJ	BR	Rio de Janeiro	Rio de Janeiro	2018.06.19 05:33:47										
RJ	RJ	IN	Rajasthan	Rajasthan	2018.06.19 05:33:47										
RK	RK	AE	Ras al-Khaimah	Ras al-Khaimah	2018.06.19 05:33:47										
RL	RL	GE	Racha-Lechkh./ Kvemo	Ratscha-Letsch. / NS	2018.06.19 05:33:47										
RM	RM	BI	Rumonge	Rumonge	2018.06.19 05:33:47										
RM	RM	CL	Santiago	Santiago	2018.06.19 05:33:47										
RM	RM	IT	Rome	Roma	2018.06.19 05:33:47										
RM	RM	LU	Remich	Remich	2018.06.19 05:33:47										
RN	RN	BR	Rio Grande do Norte	Rio Grande do Norte	2018.06.19 05:33:47										
RN	RN	IE	Roscommon	Roscommon	2018.06.19 05:33:47										
RN	RN	IT	Rimini	Rimini	2018.06.19 05:33:47										
RN	RN	UY	Río Negro	Rio Negro	2018.06.19 05:33:47										
RO	RO	BR	Rondonia	Rondônia	2018.06.19 05:33:47										
RO	RO	IT	Rovigo	Rovigo	2018.06.19 05:33:47										
RO	RO	MU	Rodrigues Island	Rodrigues (Insel)	2018.06.19 05:33:47										
RO	RO	UY	Rocha	Rocha	2018.06.19 05:33:47										
ROO	ROO	MX	Quintana Roo	Quintana Roo	2018.06.19 05:33:47										
ROT	ROT	GB	Rotherham	Rotherham	2018.06.19 05:33:47										
RP	RP	DE	Rhineland Palatinate	Rheinland-Pfalz	2018.06.19 05:33:47										
RR	RR	BR	Roraima	Roraima	2018.06.19 05:33:47										
RR	RR	MU	Riviere du Rempart	Riviere du Rempart	2018.06.19 05:33:47										
RS	RS	BR	Rio Grande do Sul	Rio Grande do Sul	2018.06.19 05:33:47										
RS	RS	CV	Ribeira Gr. Santiago	Ribeira Gr. Santiago	2018.06.19 05:33:47										
RS	RS	SD	Red Sea	Red Sea (Rotes Meer)	2018.06.19 05:33:47										
RT	RT	BI	Rutana	Rutana	2018.06.19 05:33:47										
RUT	RUT	GB	Rutland	Rutland	2018.06.19 05:33:47										
RV	RV	UY	Rivera	Rivera	2018.06.19 05:33:47										
RY	RY	BI	Ruyigi	Ruyigi	2018.06.19 05:33:47										
S	S	BO	Santa Cruz	Santa Cruz	2018.06.19 05:33:47										
S	S	EC	Morona Santiago	Morona Santiago	2018.06.19 05:33:47										
S	S	MW	Southern Region	Southern Region	2018.06.19 05:33:47										
S	S	MZ	Sofala	Sofala	2018.06.19 05:33:47										
S	S	SE	Vaermland County	Värmlands Län	2018.06.19 05:33:47										
S	S	SL	Southern	Southern	2018.06.19 05:33:47										
S	S	ST	São Tomé	Sao Tome	2018.06.19 05:33:47										
S	S	TG	Savanes	Savanes	2018.06.19 05:33:47										
S	S	TH	Phatthaya	Phatthaya	2018.06.19 05:33:47										
S	S	TM	Asgabat	Asgabat	2018.06.19 05:33:47										
S	S	VE	Tachira	Tachira	2018.06.19 05:33:47										
SA	SA	AU	South Australia	South Australia	2018.06.19 05:33:47										
SA	SA	BQ	Saba	Saba	2018.06.19 05:33:47										
SA	SA	BS	South Andros	South Andros	2018.06.19 05:33:47										
SA	SA	CD	Sankuru	Sankuru	2018.06.19 05:33:47										
SA	SA	GT	Sacatepéquez	Sacatepequez	2018.06.19 05:33:47										
SA	SA	ID	North Sulawesi	Sulawesi Utara	2018.06.19 05:33:47										
SA	SA	IT	Salerno	Salerno	2018.06.19 05:33:47										
SA	SA	LT	Siauliai County	Siauliai	2018.06.19 05:33:47										
SA	SA	MU	Savanne	Savanne	2018.06.19 05:33:47										
SA	SA	SO	Sanaag	Sanaag	2018.06.19 05:33:47										
SA	SA	SR	Saramacca	Saramacca	2018.06.19 05:33:47										
SA	SA	SV	Santa Ana	Santa Ana	2018.06.19 05:33:47										
SA	SA	TD	Salamat	Salamat	2018.06.19 05:33:47										
SA	SA	UY	Salto	Salto	2018.06.19 05:33:47										
SA	SA	UZ	Samarqand	Samarkand	2018.06.19 05:33:47										
SA	SA	WS	Satupa'itea	Satupa'itea	2018.06.19 05:33:47										
SA	SA	YE	Amanat Al Asimah	Amanat Al Asimah	2018.06.19 05:33:47										
SAM	SAM	AF	Samangan	Samangan	2018.06.19 05:33:47										
SAM	SAM	PE	San Martin	San Martin	2018.06.19 05:33:47										
SAM	SAM	VU	Sanma	Sanma	2018.06.19 05:33:47										
SAN	SAN	PG	Sandaun (West Sepik)	Sandaun (West Sepik)	2018.06.19 05:33:47										
SAR	SAR	AF	Sar-e Pul	Sar-i Pul	2018.06.19 05:33:47										
SAW	SAW	GB	Sandwell	Sandwell	2018.06.19 05:33:47										
SAY	SAY	GB	South Ayrshire	South Ayrshire	2018.06.19 05:33:47										
SB	SB	HN	Santa Bárbara	Santa Barbara	2018.06.19 05:33:47										
SB	SB	ID	West Sumatra	Sumatera Barat	2018.06.19 05:33:47										
SB	SB	LY	Sabha	Sabha	2018.06.19 05:33:47										
SB	SB	RO	Sibiu	Sibiu	2018.06.19 05:33:47										
SC	SC	BR	Santa Catarina	Santa Catarina	2018.06.19 05:33:47										
SC	SC	BZ	Stann Creek	Stann Creek	2018.06.19 05:33:47										
SC	SC	CN	Sichuan	Sichuan	2018.06.19 05:33:47										
SC	SC	US	South Carolina	South Carolina	2018.06.19 05:33:47										
SCB	SCB	GB	Scottish Borders	Scottish Borders	2018.06.19 05:33:47										
SD	SD	CN	Shandong	Shandong	2018.06.19 05:33:47										
SD	SD	CV	São Domingos	Sao Domingos	2018.06.19 05:33:47										
SD	SD	EC	St Domingo Tsáchilas	St Domingo Tsachilas	2018.06.19 05:33:47										
SD	SD	HT	Sud	Sud	2018.06.19 05:33:47										
SD	SD	HU	Szeged	Szeged	2018.06.19 05:33:47										
SD	SD	IQ	Salah ad-Din	Salah ad-Din	2018.06.19 05:33:47										
SD	SD	MD	Şoldăneşti	Soldanesti	2018.06.19 05:33:47										
SD	SD	PK	Sindh	Sindh	2018.06.19 05:33:47										
SD	SD	SO	Middle Shebelle	Middle Shabelle	2018.06.19 05:33:47										
SD	SD	US	South Dakota	South Dakota	2018.06.19 05:33:47										
SD	SD	YE	Sa'dah	Sa'dah	2018.06.19 05:33:47										
SE	SE	BQ	Sint Eustatius	Sint Eustatius	2018.06.19 05:33:47										
SE	SE	BR	Sergipe	Sergipe	2018.06.19 05:33:47										
SE	SE	BS	South Eleuthera	South Eleuthera	2018.06.19 05:33:47										
SE	SE	BW	South East	South East	2018.06.19 05:33:47										
SE	SE	CF	Sangha	Sangha	2018.06.19 05:33:47										
SE	SE	EC	Santa Elena	Santa Elena	2018.06.19 05:33:47										
SE	SE	HT	Sud-Est	Sud-Est	2018.06.19 05:33:47										
SE	SE	SN	Sédhiou	Sedhiou	2018.06.19 05:33:47										
SEE	SEE	VU	Shefa	Shefa	2018.06.19 05:33:47										
SEN	SEN	BF	Séno	Seno	2018.06.19 05:33:47										
SEV	SEV	KZ	North-Kazakhstan reg	Nordkasachstan	2018.06.19 05:33:47										
SF	SF	CV	São Filipe	Sao Filipe	2018.06.19 05:33:47										
SF	SF	HU	Szekesfehervar	Szekesfehervar	2018.06.19 05:33:47										
SFK	SFK	GB	Suffolk	Suffolk	2018.06.19 05:33:47										
SFO	SFO	TT	San Fernando	San Fernando	2018.06.19 05:33:47										
SFT	SFT	GB	Sefton	Sefton	2018.06.19 05:33:47										
SG	SG	CH	St. Gallen	St. Gallen	2018.06.19 05:33:47										
SG	SG	ID	Southeast Sulawesi	Sulawesi Tenggara	2018.06.19 05:33:47										
SG	SG	SG	Singapore	Singapur	2018.06.19 05:33:47										
SG	SG	VN	Ho Chi Minh	Ho-Chi-Minh-Stadt	2018.06.19 05:33:47										
SGC	SGC	GB	S Gloucestershire	S Gloucestershire	2018.06.19 05:33:47										
SGE	SGE	TT	Sangre Grande	Sangre Grande	2018.06.19 05:33:47										
SH	SH	AE	Sharjah	Sharjah	2018.06.19 05:33:47										
SH	SH	AM	Shirak	Schirak	2018.06.19 05:33:47										
SH	SH	CH	Schaffhausen	Schaffhausen	2018.06.19 05:33:47										
SH	SH	CN	Shanghai	Shanghai	2018.06.19 05:33:47										
SH	SH	DE	Schleswig-Holstein	Schleswig-Holstein	2018.06.19 05:33:47										
SH	SH	HU	Szombathely	Szombathely	2018.06.19 05:33:47										
SH	SH	QA	Ash Shahaniyah	Ash-Shahaniyah	2018.06.19 05:33:47										
SH	SH	SO	Lower Shebelle	Lower Shabelle	2018.06.19 05:33:47										
SH	SH	SZ	Shiselweni	Shiselweni	2018.06.19 05:33:47										
SH	SH	YE	Shabwah	Shabwah	2018.06.19 05:33:47										
SHF	SHF	GB	Sheffield	Sheffield	2018.06.19 05:33:47										
SHG	SHG	EG	Sohag	Sohag	2018.06.19 05:33:47										
SHM	SHM	PG	Southern Highlands	Southern Highlands	2018.06.19 05:33:47										
SHN	SHN	GB	Saint Helens	Saint Helens	2018.06.19 05:33:47										
SHR	SHR	EG	Al Sharqia	Al Sharqia	2018.06.19 05:33:47										
SHR	SHR	GB	Shropshire	Shropshire	2018.06.19 05:33:47										
SI	SI	IT	Siena	Siena	2018.06.19 05:33:47										
SI	SI	LR	Sinoe	Sinoe County	2018.06.19 05:33:47										
SI	SI	MD	Sîngerei	Singerei	2018.06.19 05:33:47										
SI	SI	SD	Sennar	Sennar	2018.06.19 05:33:47										
SI	SI	SR	Sipaliwini	Sipaliwini	2018.06.19 05:33:47										
SI	SI	TD	Sila	Sila	2018.06.19 05:33:47										
SI	SI	UZ	Sirdaryo	Sirdaryo	2018.06.19 05:33:47										
SIN	SIN	EG	North Sinai	Nordsinai	2018.06.19 05:33:47										
SIN	SIN	MX	Sinaloa	Sinaloa	2018.06.19 05:33:47										
SIP	SIP	TT	Siparia	Siparia	2018.06.19 05:33:47										
SIS	SIS	BF	Sissili	Sissili	2018.06.19 05:33:47										
SJ	SJ	CR	San José	San Jose	2018.06.19 05:33:47										
SJ	SJ	GE	Samtskhe-Javakheti	Samtskhe-Javakheti	2018.06.19 05:33:47										
SJ	SJ	NI	Rio San Juan	Rio San Juan	2018.06.19 05:33:47										
SJ	SJ	OM	Ash Sharqiyah South	Ash Sharqiyah South	2018.06.19 05:33:47										
SJ	SJ	RO	Salaj	Salaj	2018.06.19 05:33:47										
SJ	SJ	UY	San José	San Jose	2018.06.19 05:33:47										
SJL	SJL	TT	San Juan-Laventille	San Juan-Laventille	2018.06.19 05:33:47										
SK	SK	CA	Saskatchewan	Saskatchewan	2018.06.19 05:33:47										
SK	SK	CD	Sud-Kivu	Sud-Kivu	2018.06.19 05:33:47										
SK	SK	ER	Northern Red Sea	Semienawi Kayih Bah.	2018.06.19 05:33:47										
SK	SK	GE	Shida Kartli	Innerkartlien	2018.06.19 05:33:47										
SK	SK	HU	Szolnok	Szolnok	2018.06.19 05:33:47										
SK	SK	IN	Sikkim	Sikkim	2018.06.19 05:33:47										
SKP	SKP	GB	Stockport	Stockport	2018.06.19 05:33:47										
SL	SL	CV	Sal	Sal	2018.06.19 05:33:47										
SL	SL	DE	Saarland	Saarland	2018.06.19 05:33:47										
SL	SL	LA	Salavan	Salavan	2018.06.19 05:33:47										
SL	SL	SN	Saint-Louis	Saint-Louis	2018.06.19 05:33:47										
SLF	SLF	GB	Salford	Salford	2018.06.19 05:33:47										
SLG	SLG	GB	Slough	Slough	2018.06.19 05:33:47										
SLK	SLK	GB	South Lanarkshire	South Lanarkshire	2018.06.19 05:33:47										
SLP	SLP	MX	San Luis Potosi	San Luis Potosí	2018.06.19 05:33:47										
SLT	SLT	PS	Salfit	Salfit	2018.06.19 05:33:47										
SM	SM	CI	Sassandra-Marahoué	Sassandra-Marahoue	2018.06.19 05:33:47										
SM	SM	CV	São Miguel	Sao Miguel	2018.06.19 05:33:47										
SM	SM	GT	San Marcos	San Marcos	2018.06.19 05:33:47										
SM	SM	RO	Satu Mare	Satu Mare	2018.06.19 05:33:47										
SM	SM	SV	San Miguel	San Miguel	2018.06.19 05:33:47										
SMT	SMT	BF	Sanmatenga	Sanmatenga	2018.06.19 05:33:47										
SN	SN	CN	Shaanxi	Shaanxi	2018.06.19 05:33:47										
SN	SN	DE	Saxony	Sachsen	2018.06.19 05:33:47										
SN	SN	ET	Southern Peoples	Region d. südl. Nat.	2018.06.19 05:33:47										
SN	SN	HU	Sopron	Sopron	2018.06.19 05:33:47										
SN	SN	ID	South Sulawesi	Sulawesi Selatan	2018.06.19 05:33:47										
SN	SN	MD	Stînga Nistrului UTD	Stinga Nistrului UTD	2018.06.19 05:33:47										
SN	SN	YE	Sana'a	Sanaa	2018.06.19 05:33:47										
SND	SND	GB	Sunderland	Sunderland	2018.06.19 05:33:47										
SNG	SNG	BF	Sanguié	Sanguie	2018.06.19 05:33:47										
SO	SO	BS	South Abaco	South Abaco	2018.06.19 05:33:47										
SO	SO	BW	Southern	Southern	2018.06.19 05:33:47										
SO	SO	CH	Solothurn	Solothurn	2018.06.19 05:33:47										
SO	SO	CV	São Lourenço Órgãos	Sao Lourenco Orgaos	2018.06.19 05:33:47										
SO	SO	ET	Somali	Somali	2018.06.19 05:33:47										
SO	SO	GT	Sololá	Solola	2018.06.19 05:33:47										
SO	SO	HU	Somogy	Somogy	2018.06.19 05:33:47										
SO	SO	IE	Sligo	Sligo	2018.06.19 05:33:47										
SO	SO	IT	Sondrio	Sondrio	2018.06.19 05:33:47										
SO	SO	MD	Soroca	Soroca	2018.06.19 05:33:47										
SO	SO	NG	Sokoto	Sokoto	2018.06.19 05:33:47										
SO	SO	SO	Sool	Sool	2018.06.19 05:33:47										
SO	SO	SV	Sonsonate	Sonsonate	2018.06.19 05:33:47										
SO	SO	UY	Soriano	Soriano	2018.06.19 05:33:47										
SOL	SOL	GB	Solihull	Solihull	2018.06.19 05:33:47										
SOM	SOM	BF	Soum	Soum	2018.06.19 05:33:47										
SOM	SOM	GB	Somerset	Somerset	2018.06.19 05:33:47										
SON	SON	MX	Sonora	Sonora	2018.06.19 05:33:47										
SOR	SOR	BF	Sourou	Sourou	2018.06.19 05:33:47										
SOS	SOS	GB	Southend-on-Sea	Southend-on-Sea	2018.06.19 05:33:47										
SP	SP	BR	Sao Paulo	São Paulo	2018.06.19 05:33:47										
SP	SP	BW	Selibe Phikwe	Selebi-Phikwe	2018.06.19 05:33:47										
SP	SP	IT	La Spezia	La Spezia	2018.06.19 05:33:47										
SR	SR	GT	Santa Rosa	Santa Rosa	2018.06.19 05:33:47										
SR	SR	ID	West Sulawesi	Sulawesi Barat	2018.06.19 05:33:47										
SR	SR	IT	Siracusa	Siracusa	2018.06.19 05:33:47										
SR	SR	LY	Surt	Surt	2018.06.19 05:33:47										
SRY	SRY	GB	Surrey	Surrey	2018.06.19 05:33:47										
SS	SS	BS	San Salvador	San Salvador	2018.06.19 05:33:47										
SS	SS	CV	São Salvador Mundo	Sao Salvador Mundo	2018.06.19 05:33:47										
SS	SS	HU	Szekszard	Szekszard	2018.06.19 05:33:47										
SS	SS	ID	South Sumatra	Sumatera Selatan	2018.06.19 05:33:47										
SS	SS	IT	Sassari	Sassari	2018.06.19 05:33:47										
SS	SS	OM	Ash Sharqiyah North	Ash Sharqiyah North	2018.06.19 05:33:47										
SS	SS	SV	San Salvador	San Salvador	2018.06.19 05:33:47										
ST	ST	BW	Sowa Town	Sowa Town	2018.06.19 05:33:47										
ST	ST	DE	Saxony-Anhalt	Sachsen-Anhalt	2018.06.19 05:33:47										
ST	ST	HU	Salgotarjan	Salgotarjan	2018.06.19 05:33:47										
ST	ST	ID	Central Sulawesi	Sulawesi Tengah	2018.06.19 05:33:47										
ST	ST	MD	Străşeni	Straseni	2018.06.19 05:33:47										
STE	STE	GB	Stoke-on-Trent	Stoke-on-Trent	2018.06.19 05:33:47										
STG	STG	GB	Stirling	Stirling	2018.06.19 05:33:47										
STH	STH	GB	Southampton	Southampton	2018.06.19 05:33:47										
STL	STL	NZ	Southland	Southland	2018.06.19 05:33:47										
STN	STN	GB	Sutton	Sutton	2018.06.19 05:33:47										
STS	STS	GB	Staffordshire	Staffordshire	2018.06.19 05:33:47										
STT	STT	GB	Stockton-on-Tees	Stockton-on-Tees	2018.06.19 05:33:47										
STY	STY	GB	South Tyneside	South Tyneside	2018.06.19 05:33:47										
SU	SU	AM	Syunik	Sjunik	2018.06.19 05:33:47										
SU	SU	CD	Sud-Ubangi	Sud-Ubangi	2018.06.19 05:33:47										
SU	SU	CM	South	Sud	2018.06.19 05:33:47										
SU	SU	GT	Suchitepéquez	Suchitepequez	2018.06.19 05:33:47										
SU	SU	ID	North Sumatra	Sumatera Utara	2018.06.19 05:33:47										
SU	SU	IQ	As-Sulaimaniyya	As-Sulaimaniyya	2018.06.19 05:33:47										
SU	SU	SY	As-Suwaida	As-Suwaida	2018.06.19 05:33:47										
SU	SU	TJ	Sughd	Sughd	2018.06.19 05:33:47										
SU	SU	UZ	Surxondaryo	Surxondaryo	2018.06.19 05:33:47										
SU	SU	YE	Arkhabīl Suquţrá	Arkhabil Suqutra	2018.06.19 05:33:47										
SUZ	SUZ	EG	Suez	Sues	2018.06.19 05:33:47										
SV	SV	CI	Savanes	Savanes	2018.06.19 05:33:47										
SV	SV	CV	São Vicente	Sao Vicente	2018.06.19 05:33:47										
SV	SV	IT	Savona	Savona	2018.06.19 05:33:47										
SV	SV	LA	Savannakhét	Savannakhet	2018.06.19 05:33:47										
SV	SV	MD	Ştefan Vodă	Stefan Voda	2018.06.19 05:33:47										
SV	SV	RO	Suceava	Suceava	2018.06.19 05:33:47										
SV	SV	SV	San Vicente	San Vicente	2018.06.19 05:33:47										
SW	SW	BS	Spanish Wells	Spanish Wells	2018.06.19 05:33:47										
SW	SW	CM	South-West	Sud-Ouest	2018.06.19 05:33:47										
SWA	SWA	GB	Swansea	Swansea	2018.06.19 05:33:47										
SWD	SWD	GB	Swindon	Swindon	2018.06.19 05:33:47										
SWK	SWK	GB	Southwark	Southwark	2018.06.19 05:33:47										
SX	SX	CN	Shanxi	Shanxi	2018.06.19 05:33:47										
SZ	SZ	CH	Schwyz	Schwyz	2018.06.19 05:33:47										
SZ	SZ	GE	Samegrelo-Zemo Svan	Samegrelo-Zemo Svan.	2018.06.19 05:33:47										
SZ	SZ	HU	Szabolcs-Szat.-Bereg	Szabolcs-Szat.-Bereg	2018.06.19 05:33:47										
T	T	BO	Tarija	Tarija	2018.06.19 05:33:47										
T	T	EC	Tungurahua	Tungurahua	2018.06.19 05:33:47										
T	T	KG	Talas	Talas	2018.06.19 05:33:47										
T	T	MG	Antananarivo	Antananarivo	2018.06.19 05:33:47										
T	T	MZ	Tete	Tete	2018.06.19 05:33:47										
T	T	SE	Oerebro County	Örebro Län	2018.06.19 05:33:47										
T	T	VE	Trujillo	Trujillo	2018.06.19 05:33:47										
TA	TA	CD	Tanganyika	Tanganyika	2018.06.19 05:33:47										
TA	TA	CL	Tarapaca	Tarapaca	2018.06.19 05:33:47										
TA	TA	CV	Tarrafal	Tarrafal	2018.06.19 05:33:47										
TA	TA	DJ	Tadjourah	Tadjoura	2018.06.19 05:33:47										
TA	TA	IE	Tipperary	Tipperary	2018.06.19 05:33:47										
TA	TA	IL	Tel Aviv	Tel Aviv	2018.06.19 05:33:47										
TA	TA	IT	Taranto	Taranto	2018.06.19 05:33:47										
TA	TA	LT	Tauragė County	Taurage	2018.06.19 05:33:47										
TA	TA	MD	Taraclia	Taraclia	2018.06.19 05:33:47										
TA	TA	NG	Taraba	Taraba	2018.06.19 05:33:47										
TA	TA	PK	Tribal Area/Fed.adm	StammGeb./BundVerw.	2018.06.19 05:33:47										
TA	TA	SH	Tristan da Cunha	Tristan da Cunha	2018.06.19 05:33:47										
TA	TA	SY	Tartus	Tartus	2018.06.19 05:33:47										
TA	TA	TD	Tandjilé	Tandjile	2018.06.19 05:33:47										
TA	TA	UY	Tacaurembó	Tacaurembo	2018.06.19 05:33:47										
TA	TA	YE	Taiz	Taizz	2018.06.19 05:33:47										
TAB	TAB	MX	Tabasco	Tabasco	2018.06.19 05:33:47										
TAC	TAC	PE	Tacna	Tacna	2018.06.19 05:33:47										
TAE	TAE	VU	Tafea	Tafea	2018.06.19 05:33:47										
TAK	TAK	AF	Takhar	Tachar	2018.06.19 05:33:47										
TAM	TAM	GB	Tameside	Tameside	2018.06.19 05:33:47										
TAM	TAM	MX	Tamaulipas	Tamaulipas	2018.06.19 05:33:47										
TAO	TAO	TW	Taoyuan	Taoyuan	2018.06.19 05:33:47										
TAP	TAP	BF	Tapoa	Tapoa	2018.06.19 05:33:47										
TAS	TAS	AU	Tasmania	Tasmania	2018.06.19 05:33:47										
TAS	TAS	NZ	Tasman	Tasman	2018.06.19 05:33:47										
TB	TB	GE	Tbilisi	Tiflis	2018.06.19 05:33:47										
TB	TB	HU	Tatabanya	Tatabanya	2018.06.19 05:33:47										
TB	TB	LY	Tarabulus	Tarabulus	2018.06.19 05:33:47										
TBS	TBS	PS	Tubas	Tubas	2018.06.19 05:33:47										
TC	TC	SN	Tambacounda	Tambacounda	2018.06.19 05:33:47										
TE	TE	BN	Temburong	Temburong	2018.06.19 05:33:47										
TE	TE	IT	Teramo	Teramo	2018.06.19 05:33:47										
TE	TE	LT	Telšiai County	Telsiai	2018.06.19 05:33:47										
TE	TE	MD	Teleneşti	Telenesti	2018.06.19 05:33:47										
TFW	TFW	GB	Telford and Wrekin	Telford and Wrekin	2018.06.19 05:33:47										
TG	TG	CH	Thurgau	Thurgau	2018.06.19 05:33:47										
TG	TG	IN	Telangana	Telangana	2018.06.19 05:33:47										
TH	TH	DE	Thuringia	Thüringen	2018.06.19 05:33:47										
TH	TH	SN	Thiès	Thies	2018.06.19 05:33:47										
THR	THR	GB	Thurrock	Thurrock	2018.06.19 05:33:47										
TI	TI	CH	Ticino	Ticino	2018.06.19 05:33:47										
TI	TI	ET	Tigrai	Tigrai	2018.06.19 05:33:47										
TI	TI	TD	Tibesti	Tibesti	2018.06.19 05:33:47										
TJ	TJ	CN	Tianjin	Tianjin	2018.06.19 05:33:47										
TK	TK	UZ	Toshkent (city)	Taschkent (Stadt)	2018.06.19 05:33:47										
TKI	TKI	NZ	Taranaki	Taranaki	2018.06.19 05:33:47										
TKM	TKM	PS	Tulkarm	Tulkarm	2018.06.19 05:33:47										
TL	TL	RO	Tulcea	Tulcea	2018.06.19 05:33:47										
TLA	TLA	MX	Tlaxcala	Tlaxcala	2018.06.19 05:33:47										
TM	TM	RO	Timis	Timis	2018.06.19 05:33:47										
TN	TN	IN	Tamil Nadu	Tamil Nadu	2018.06.19 05:33:47										
TN	TN	IT	Trento	Trento	2018.06.19 05:33:47										
TN	TN	US	Tennessee	Tennessee	2018.06.19 05:33:47										
TNN	TNN	TW	Tainan	Tainan	2018.06.19 05:33:47										
TO	TO	BR	Tocantins	Tocantins	2018.06.19 05:33:47										
TO	TO	CD	Tshopo	Tshopo	2018.06.19 05:33:47										
TO	TO	GT	Totonicapán	Totonicapan	2018.06.19 05:33:47										
TO	TO	GW	Tombali	Tombali	2018.06.19 05:33:47										
TO	TO	HU	Tolna	Tolna	2018.06.19 05:33:47										
TO	TO	IT	Turin	Torino	2018.06.19 05:33:47										
TO	TO	SO	Togdheer	Togdheer	2018.06.19 05:33:47										
TO	TO	UZ	Toshkent (region)	Taschkent (Region)	2018.06.19 05:33:47										
TOB	TOB	GB	Torbay	Torbay	2018.06.19 05:33:47										
TOB	TOB	TT	Tobago	Tobago	2018.06.19 05:33:47										
TOB	TOB	VU	Torba	Torba	2018.06.19 05:33:47										
TOF	TOF	GB	Torfaen	Torfaen	2018.06.19 05:33:47										
TOL	TOL	BZ	Toledo	Toledo	2018.06.19 05:33:47										
TP	TP	IT	Trapani	Trapani	2018.06.19 05:33:47										
TPE	TPE	TW	Taipei	Taipei	2018.06.19 05:33:47										
TR	TR	IN	Tripura	Tripura	2018.06.19 05:33:47										
TR	TR	IT	Terni	Terni	2018.06.19 05:33:47										
TR	TR	RO	Teleorman	Teleorman	2018.06.19 05:33:47										
TRF	TRF	GB	Trafford	Trafford	2018.06.19 05:33:47										
TRK	TRK	FM	Chuuk	Chuuk	2018.06.19 05:33:47										
